"id_training_data","id_berita","id_topik","berita","trainig_class"
"1580","1764","6","350 Kg Bombai Nigeria Dicegah Masuk Indonesia","None"
"1581","1765","6","Bahan Baku Sabu Rp2,5 M Dimusnahkan","None"
"1582","1766","6","Tak Ada Situ di Tangerang Selatan Bersertifikat","None"
"1583","1767","6","Kartu Merah untuk Pemkot Tangsel di Hari Air Dunia","None"
"1584","1768","6","Pembangunan Bendungan Paselloreng Diharapkan Selesai 2019","None"
"1585","1769","6","Dibutuhkan Sinergi Pemerintah Pusat dan Daerah Sukseskan UNBK di Siak","None"
"1586","1770","6","Ribuan Rumah di Mamuju Terendam Banjir","None"
"1587","1771","6","Penyusunan APBDes Kerap Berstandar Ganda","None"
"1588","1772","6","BPOM Kepri Tarik Tiga Produk Sarden Diduga Mengandung Cacing","None"
"1589","1773","6","Pelabuhan Sulut Jadi Jalur Penyelundupan","None"
"1590","1774","6","Syahrul Yasin Limpo Bergabung dengan NasDem","None"
"1591","1775","6","AP II dan Kick Andy Foundation Bagikan Kaki Palsu di Tangerang","None"
"1592","1776","6","Hari Ini, Matahari Tepat di Atas Kepala","None"
"1593","1777","6","16 Kendaraan Bupati Abdul Latif Disimpan di Rupbasan Tangerang","None"
"1594","1778","6","Polda Sulsel Enggan Gegabah Usut Kasus Abu Tours","None"
"1595","1779","6","Limbah Jagung Sumbawa Dilirik Negara Lain","None"
"1596","1780","6","Sumur Resapan Bantu Pulihkan Sumber Mata Air Senjoyo","None"
"1597","1781","6","Wapres Resmikan Gerai PMI di Manado","None"
"1598","1782","6","Sumbawa Targetkan Produksi Jagung 1 Juta Ton","None"
"1599","1783","6","350 Kg Bombai Nigeria Dicegah Masuk Indonesia","None"
