"id_training_data";"id_berita";"id_topik";"berita";"training_class"
"6068";"618";"2";"Ini yang Dilakukan Taipan-taipan RI saat Merayakan Imlek";"None"
"6069";"619";"2";"Pak Pos Gelar Aksi Demo ke Kementerian BUMN hingga Istana";"None"
"6070";"620";"2";"Jelang Rilis Pertumbuhan Ekonomi, IHSG Dibuka Menguat ke 6.517";"None"
"6071";"621";"2";"4 LSM Minta Jokowi Batalkan Pembelian Saham Freeport";"None"
"6072";"622";"2";"OSO Securities: IHSG Diperkirakan Menguat";"None"
"6073";"623";"2";"Kumpul di Kantor Darmin, Pengusaha Logistik Mau Curhat Tol Mahal";"None"
"6074";"624";"2";"Citilink Tunda Pungut Tarif Bagasi, Langkah yang Tepat?";"None"
"6075";"625";"2";"Ekspor RI Lemah, Pertumbuhan Ekonomi 2018 Susah Tembus Target";"None"
"6076";"626";"2";"Metromini Riwayatmu Kini (2)";"None"
"6077";"627";"2";"Kata Jokowi Sertifikasi Tanah Gratis, Kok Ada Warga Bayar Rp 2,5 Juta?";"None"
"6078";"628";"2";"Lebih Untung Mana, SBR atau Deposito? (2)";"None"
"6079";"629";"2";"Metromini Riwayatmu Kini (1)";"None"
"6080";"630";"2";"Siap-siap! Seleksi Pegawai Setara PNS Dibuka 8 Februari";"None"
"6614";"1164";"2";"Menanti Manfaat Divestasi Freeport bagi Masyarakat Papua";"None"
"6615";"1165";"2";"5 Alasan Pilih Kos-kosan Sebagai Resolusi Bisnis 2019";"None"
"6616";"1166";"2";"Program Perhutanan Sosial Dikebut, Ini Penjelasannya";"None"
"6617";"1167";"2";"Dulu Rp100.000/Liter, Kini 131 Wilayah Nikmati Harga BBM Seperti di Jawa";"None"
"6618";"1168";"2";"Realisasi Anggaran KESDM di Atas 87%, Terbesar untuk Infrastruktur Rp3,6 Triliun";"None"
"6619";"1169";"2";"Longsor Sukabumi, Pertamina Pastikan Distribusi BBM dan LPG Berjalan Normal";"None"
"6620";"1170";"2";"Akses Jalan Kawasan Wisata Mandeh 41,08 Km Rampung";"None"
"6621";"1171";"2";"Making Indonesia 4.0 Wujudkan Perekonomian Terkuat di Dunia";"None"
"6622";"1172";"2";"Ini Arah kebijakan BI di 2019";"None"
"6623";"1173";"2";"Awali 2019, Wall Street Melemah";"None"
"6624";"1174";"2";"Belanja Subsidi Membengkak hingga Rp216,8 Triliun Selama 2018, Ini Rinciannya";"None"
"6625";"1175";"2";"Awal 2019, Rupiah Masih Terlalu Murah";"None"
"6626";"1176";"2";"Penerimaan Pajak 2018 Hanya Rp1.315 Triliun, Kurang Rp108 Triliun";"None"
"6627";"1177";"2";"Hasil SKB CPNS Kemenag Diserahkan ke Panselnas";"None"
"6628";"1178";"2";"Inflasi Rendah, KEIN: Angka Kemiskinan dan Pengangguran Turun";"None"
"6629";"1179";"2";"Kementan Beberkan Penyebab Nilai Tukar Petani Naik 0,04%";"None"
"6630";"1180";"2";"Wall Street Terguncang Imbas Turunnya Penjualan Apple";"None"
"6631";"1181";"2";"BRI Bakal Terbitkan Obligasi Rp20 Triliun hingga 2021";"None"
"6632";"1182";"2";"Sasar Turis China, BRI Gandeng Alipay";"None"
"6633";"1183";"2";"BRI Siapkan Rp1,5 Triliun Caplok Asuransi Kerugian";"None"
"6634";"1184";"2";"Perumnas Kebut Pembangunan Proyek TOD pada 2019";"None"
"6635";"1185";"2";"BUMN Ini Kelola 12 Hotel Tambahan";"None"
"6636";"1186";"2";"Merpati Airlines Bakal Operasikan Pesawat Terbang Rusia di Indonesia Timur";"None"
"6637";"1187";"2";"Perbaikan Flyover Cengkareng Molor dari Target";"None"
"6638";"1188";"2";"Harga Pertamax Turun Rp200, Pertalite Turun Rp150 Mulai Sabtu 5 Januari";"None"
"6639";"1189";"2";"Harga Minyak Dunia Sepanjang 2018 Anjlok";"None"
"6640";"1190";"2";"Wajib Pajak Terdampak Tsunami Selat Sunda Dapat Keringanan";"None"
"6641";"1191";"2";"Pemerintah Akan Perkuat Mitigasi Bencana di Kawasan Ekonomi Khusus";"None"
"6642";"1192";"2";"Jalur Kereta Cibatu-Garut dan Cianjur-Padalarang 'Dihidupkan' Kembali";"None"
"6643";"1193";"2";"98% Penduduk Indonesia Sudah Nikmati Listrik, Menteri Jonan: Alhamdulillah";"None"
"6644";"1194";"2";"Proyek KA Cepat Jakarta-Surabaya Jadi Penyebab Dana Perawatan Kereta Turun";"None"
"6645";"1195";"2";"Investasi Sektor ESDM Tembus USD32,2 Miliar, Ini Rinciannya";"None"
"6646";"1196";"2";"Sri Mulyani Pamer Penerimaan Negara Capai 100% hingga Cerita Alotnya Negosiasi Freeport";"None"
"6647";"1197";"2";"Wamen ESDM Minta PLN Pakai Gas untuk Pembangkit Listrik";"None"
"6648";"1198";"2";"Harga Pertamax Cs Turun, Masyarakat: Kecil Ya";"None"
"6649";"1199";"2";"Pemerintah Bebaskan Bea Masuk Barang Impor Maksimal USD500/Orang";"None"
"6650";"1200";"2";"Trik Sukses Bagi Orang yang Selalu Pindah Kerja dan Jadi Kutu Loncat";"None"
"6651";"1201";"2";"Tidak Ada Kompromi Bagi Koruptor di Kementan";"None"
"6652";"1202";"2";"Kisah Spartan Chang Yun Chung, Miliarder Tertua yang Masih ke Kantor";"None"
"6653";"1203";"2";"Masyarakat: Akhirnya Harga Pertamax Turun";"None"
"6654";"1204";"2";"Industri Agro Ditargetkan Tumbuh 7,1% Tahun Ini";"None"
"6655";"1205";"2";"Peluang Besar Buka Bisnis Sirup Jahe saat Musim Hujan";"None"
"6656";"1206";"2";"Pentingnya IPAL, Menteri Basuki Akui Masih Terjadi Praktik BAB Sembarangan";"None"
"6657";"1207";"2";"Harga Minyak Mentah RI Turun Lagi Jadi USD54,8/Barel";"None"
"6658";"1208";"2";"BTN Gandeng Korpri Kejar Target Pembiayaan KPR";"None"
"6659";"1209";"2";"Intip Megahnya Terminal Eksekutif di Pelabuhan Merak dan Bakauheni";"None"
"6660";"1210";"2";"Harga Bahan Bakar Biodiesel Merosot, Apa Penyebabnya?";"None"
"6661";"1211";"2";"Pakai Jaket Go-Jek, Menhub: Ojol Pekerjaan Mulia";"None"
"6662";"1212";"2";"Wall Street Stagnan Menunggu Hasil Pembicaraan Presiden Donald Trump dengan Xi Jinping";"None"
"6663";"1213";"2";"Rupiah Menguat, Sri Mulyani: Kita Akan Jaga Bersama";"None"
"6664";"1214";"2";"RI Impor Lagi Jagung 30.000 Ton, Mendag: Bukan Kemauan Saya";"None"
"6665";"1215";"2";"Alasan Bank Mandiri Bentuk Direktorat Komersil Banking";"None"
"6666";"1216";"2";"BPJS Kesehatan Tegaskan Tak Ada Hubungan Kontrak RS dengan Defisit";"None"
"6667";"1217";"2";"BI Pantau Nilai Ekspor-Impor Belanja Online di 2020";"None"
"6668";"1218";"2";"Pakai Sistem Ini,  Dana Hasil Ekspor Lebih Transparan";"None"
"6669";"1219";"2";"Menko Darmin Lantik Kepala BP Batam Baru untuk Menjaga Momentum Investasi";"None"
"6670";"1220";"2";"Wall Street Menguat Ditopang Sinyal Perang Dagang Akan Berakhir";"None"
"6671";"1221";"2";"Digitalisasi Pertanian Mampu Tingkatkan Produksi hingga Tekan Biaya Pemasaran";"None"
"6672";"1222";"2";"Persetujuan Tambahan Impor 30.000 Ton Jagung Masih Diproses";"None"
"6673";"1223";"2";"Syarat jika Lion Air Ingin Pungut Biaya Bagasi";"None"
"6674";"1224";"2";"PUPR Bangun Hunian Tetap bagi Korban Bencana Palu";"None"
"6675";"1225";"2";"Kepala Bappenas Sarankan Sektor Swasta Aktif di Pembangunan Berkelanjutan";"None"
"6676";"1226";"2";"Investor Masih Mampu Beli Saham, Pengurangan Jumlah Lot Saham Belum Diterapkan";"None"
"6677";"1227";"2";"Pemerintah Akan Integrasikan Transportasi Jabodetabek";"None"
"6678";"1228";"2";"Wall Street Naik Berturut-turut Ditopang Kesepakatan Perdagangan AS dan China";"None"
"6679";"1229";"2";"Kemenkeu Revisi Aturan Kredit Pajak Luar Negeri";"None"
"6680";"1230";"2";"Menkominfo: Selebgram Harusnya Dikenai Pajak";"None"
"6681";"1231";"2";"Menkominfo Dorong Fintech Sasar Masyarakat di Wilayah 3T";"None"
"6682";"1232";"2";"Freeport Jadi Bangun Smelter di Gresik?";"None"
"6683";"1233";"2";"Update Perkembangan Diplomasi Ekonomi Indonesia";"None"
"6684";"1234";"2";"BPPT Rilis Hasil Akhir Seleksi CPNS 2018, Cek Persyaratan Selanjutnya!";"None"
"6685";"1235";"2";"Freeport Diberi Waktu 8 Bulan Selesaikan Kajian Penanganan Limbah";"None"
"6686";"1236";"2";"Wall Street Anjlok Imbas Tak Ada Kejelasan Hubungan AS-China";"None"
"6687";"1237";"2";"Pengusaha: Utang Itu Tidak Haram!";"None"
"6688";"1238";"2";"Pengusaha Bicara Pentingnya Utang Bangun Negara";"None"
"6689";"1239";"2";"BI Wajibkan Dealer Treasury Bersertifikat dan Jadi Anggota ACI";"None"
"6690";"1240";"2";"LPS Pantau Likuiditas Bank BUKU III";"None"
"6691";"1241";"2";"LPS Sudah Tutup 92 Bank Sejak 2005";"None"
"6692";"1242";"2";"Sederet Dampak Perang Dagang AS-China Awal 2019, Apple Sudah Jadi Korban";"None"
"6693";"1243";"2";"Lestarikan Lingkungan, Kementan Tanam 1 Juta Kopi di Daerah Aliran Sungai Citarum";"None"
"6694";"1244";"2";"Wapres JK Ingin Pelaku Industri Keuangan Manfaatkan Keuntungan di Tahun Politik";"None"
"6695";"1245";"2";"Di Depan Wapres JK, Ketua OJK Pamer Kinerja Industri Keuangan Sepanjang 2018";"None"
"6696";"1246";"2";"Wall Street Melemah Dipicu The Fed dan Ketidakpastian Perang Dagang";"None"
"6697";"1247";"2";"Wapres JK Kritik Tingginya Bunga untuk Pengusaha Kecil";"None"
"6698";"1248";"2";"OJK Targetkan 100 Perusahaan Baru Tercatat di BEI Sepanjang 2019";"None"
"6699";"1249";"2";"Wapres JK Ajak Pelaku Industri Keuangan Ikut Memperbaiki Defisit Transaksi Berjalan dan Perdagangan";"None"
"6700";"1250";"2";"5 Strategi OJK Hadapi Ekonomi Global di 2019";"None"
"6701";"1251";"2";"Di Hadapan";"None"
"6702";"1252";"2";"5 Bisnis Sampingan Bermodal Kecil yang Layak Dirintis";"None"
"6703";"1253";"2";"Aturan Pajak E-Commerce Berlaku 1 April 2019";"None"
"6704";"1254";"2";"Gandeng Korea, Indonesia Promosikan Kopi Jabar";"None"
"6705";"1255";"2";"Soal Bagasi Berbayar, Menhub: Upaya Maskapai Mempertahankan Bisnis";"None"
"6706";"1256";"2";"Pemicu Rupiah Menguat hingga Rp14.000/USD";"None"
"6707";"1257";"2";"Driver Ojek Online Mengeluh Tarif Murah, Ini Jawaban Presiden Jokowi";"None"
"6708";"1258";"2";"Presiden: Aturan Ojek Online agar Semua Diuntungkan";"None"
"6709";"1259";"2";"Komentar Go-Jek soal Regulasi yang Disiapkan Pemerintah";"None"
"6710";"1260";"2";"6 Hal Lebih Berharga dari Uang, Apa Saja?";"None"
"6711";"1261";"2";"Saran YLKI: Maskapai Naikkan Tiket Pesawat Harusnya Bertahap";"None"
"6712";"1262";"2";"Buat Resolusi Keuangan 2019 dan Simak Cara Mewujudkannya";"None"
"6713";"1263";"2";"Harga Tiket Pesawat Turun, Bagaimana Pelayanan Maskapai?";"None"
"6714";"1264";"2";"Jaylen Bledsoe Jadi Anak Terkaya Dunia, Berapa Hartanya?";"None"
"6715";"1265";"2";"Diturunkan, Ini Kisaran Harga Tiket Pesawat Sekarang";"None"
"6716";"1266";"2";"Lulus Tes CPNS Kemenristekdikti, Yuk Lakukan Pemberkasan Sebelum 25 Januari 2019";"None"
"6717";"1267";"2";"Alasan INACA Turunkan Harga Tiket Pesawat";"None"
"6718";"1268";"2";"Awal Pekan, Wall Street Dibuka Lesu";"None"
"6719";"1269";"2";"Ada KUR Nelayan dan Petani Garam, Paling Besar Rp500 Juta";"None"
"6720";"1270";"2";"Rasio Cadangan Migas Indonesia Tembus 542 Juta Barel";"None"
"6721";"1271";"2";"Realisasi Penyaluran KUR 2018 Capai Rp120 Triliun";"None"
"6722";"1272";"2";"Sriwijaya Air Dinilai Langgar Aturan soal Program Terbang Sepuasnya";"None"
"6723";"1273";"2";"B20 Hemat Impor Solar hingga USD937,84 Juta";"None"
"6724";"1274";"2";"JNE Naikkan Ongkir, Menhub: Jangan Tetapkan Tarif Seenaknya";"None"
"6725";"1275";"2";"Sri Mulyani: Kalau Dengar Pajak Kepala Orang Langsung Korslet";"None"
"7133";"1683";"2";"2018, Perusahaan Teknologi Ini Fasilitasi Transaksi Ritel Online Rp 500 Miliar";"None"
"7134";"1684";"2";"\"Ramp Check\" Pesawat Diintensifkan Hingga 6 Januari 2019";"None"
"7135";"1685";"2";"Pelindo I Sambut Kapal Perdana yang Bersandar di Tahun 2019";"None"
"7136";"1686";"2";"Libur Tahun Baru, Setengah Juta Orang Pergi Keluar Negeri";"None"
"7137";"1687";"2";"Jumlah Penumpang saat Natal dan Tahun Baru di Pelabuhan Tanjung Perak Naik 64,16 Persen";"None"
"7138";"1688";"2";"10 Orang Terkaya di Dunia Versi Bloomberg Billionaire Index";"None"
"7139";"1689";"2";"2019, AP II Incar Kelola Bandara di Negara Lain";"None"
"7140";"1690";"2";"Sambut 2019, Sri Mulyani Bicara soal Suntikan ke BPJS Kesehatan";"None"
"7141";"1691";"2";"Sepanjang 2018,  Bandara AP II Layani 115 Juta Penumpang";"None"
"7142";"1692";"2";"Utang Ratusan Miliar Rupiah, Wim Cycle Ajukan PKPU";"None"
"7143";"1693";"2";"Penerimaan Negara 2018 Lebihi Target, Defisit Terkecil Sejak 2012";"None"
"7144";"1694";"2";"Refleksi 2018, Sri Mulyani Kenang 21 Jajarannya Jadi Korban JT-610";"None"
"7145";"1695";"2";"Ini 10 Berita Ekonomi yang Paling Banyak Dibaca Tahun 2018";"None"
"7146";"1696";"2";"Korsel Larang Supermarket Gunakan Kantong Plastik";"None"
"7147";"1697";"2";"Sepanjang 2018, Inflasi DKI Jakarta 3,27 Persen";"None"
"7148";"1698";"2";"Penerimaan Pajak Tak Capai Target, Tapi Bea dan Cukai Sebaliknya";"None"
"7149";"1699";"2";"Target Pemerintah soal Jumlah Wisman Tak Tercapai, Ini Sebabnya";"None"
"7150";"1700";"2";"Tahun Ini, Angkasa Pura I Targetkan Pendapatan Rp 10 Triliun";"None"
"7151";"1701";"2";"Ada Asian Games dan Pertemuan IMF-Bank Dunia, Kunjungan Wisman Naik 11,63 Persen";"None"
"7152";"1702";"2";"Sepanjang 2018, Angkasa Pura I Layani 96,5 Juta Penumpang";"None"
"7153";"1703";"2";"Defisit Anggaran dan Keseimbangan Primer 2018 Terkecil Sejak 2012";"None"
"7154";"1704";"2";"KEIN: Rata-rata Inflasi Bahan Makanan 5 Tahun Terakhir Turun 36 Persen";"None"
"7155";"1705";"2";"OJK Minta Perbankan Tak Buru-buru Respon Kenaikan Bunga Acuan";"None"
"7156";"1706";"2";"Lebihi Target, Penerimaan Negara Tahun 2018 Tembus Rp 1.942,3 Triliun";"None"
"7157";"1707";"2";"Menko Darmin Tekankan Pentingnya Integritas di Pasar Modal";"None"
"7158";"1708";"2";"Lini Bisnis Ditutup, BEI Pantau First Media";"None"
"7159";"1709";"2";"Pengguna Pesawat Turun saat Libur Natal dan Tahun Baru 2018";"None"
"7160";"1710";"2";"Menko Darmin Yakin Inflasi 2019 Bisa Dikendalikan";"None"
"7161";"1711";"2";"Tutup Tahun 2018, 100 Persen Desa di NTB Telah Dialiri Listrik";"None"
"7162";"1712";"2";"Perilaku Masyarakat Gunakan Kantong Plastik Dipandang Harus Berubah";"None"
"7163";"1713";"2";"ESDM Bangun 434 Penerangan Jalan Tenaga Surya di Manggarai Barat";"None"
"7164";"1714";"2";"Hingga Maret 2019, Pemerintah Pastikan Tarif Listrik Tidak Naik";"None"
"7165";"1715";"2";"Semester I, BRI Akan Terbitkan Obligasi Rp 20 Triliun";"None"
"7166";"1716";"2";"BRTI Blokir Nomor Telepon Terindikasi Penipuan";"None"
"7167";"1717";"2";"Gandeng Alipay, BRI Garap Turis Asal China";"None"
"7168";"1718";"2";"Pertamina Teken Kontrak Jual Beli dengan 11 KKKS, Impor Minyak Bisa Berkurang";"None"
"7169";"1719";"2";"Merpati Airlines Ingin Ada Pergerakan Tahun Ini";"None"
"7170";"1720";"2";"Bakal Akuisisi Perusahaan Asuransi, BRI Siapkan Rp 1,5 Triliun";"None"
"7171";"1721";"2";"Apa Resolusi Bill Gates di Tahun 2019?";"None"
"7172";"1722";"2";"Tahun Baru, Konsumsi Avtur di Bandara Komodo Justru Turun";"None"
"7173";"1723";"2";"Rombak Direksi, BRI Angkat Kembali Sunarso Jadi Wakil Direktur Utama";"None"
"7174";"1724";"2";"Inflasi Rendah, Rupiah Ditutup Menguat";"None"
"7175";"1725";"2";"Akhir 2019 Dana Hasil \"Tax Amnesty\" Bisa Tinggalkan RI, Pemerintah Tak Khawatir";"None"
"7176";"1726";"2";"Jika Kartu NPWP Hilang, Begini Cara Mengurus yang Baru";"None"
"7177";"1727";"2";"Pertamina Turunkan Harga Pertalite, Pertamax, hingga Dex";"None"
"7178";"1728";"2";"Menhub Targetkan Reaktivasi Dua Jalur KA Rampung Tahun Ini";"None"
"7179";"1729";"2";"Jonan: Harga Premium dan Solar Tidak Naik";"None"
"7180";"1730";"2";"Rini Tunjuk Mantan Direktur BRI Jadi Dirut Pegadaian";"None"
"7181";"1731";"2";"Jonan Sebut Harga Listrik Tidak akan Naik hingga Akhir 2019";"None"
"7182";"1732";"2";"Ini Alasan Menhub Pangkas Dana Perawatan dan Pengoperasian Kereta Api";"None"
"7183";"1733";"2";"Waskita Jajakan 5 Ruas Tol ke Investor Asing";"None"
"7184";"1734";"2";"Pemerintah Tambah Subsidi untuk Pengoperasian KA Perintis";"None"
"7185";"1735";"2";"Waskita Karya: Tiga Proyek Utama Ditargetkan Rampung Tahun Ini";"None"
"7186";"1736";"2";"Gandeng BUMN Karya, Krakatau Steel Incar Perusahaan Baja Lokal";"None"
"7187";"1737";"2";"Ini Tarif Tambahan Lion Air Setelah Layanan Bagasi Gratis Dicabut";"None"
"7188";"1738";"2";"Subsidi Energi Membengkak, Ini Penjelasan Jonan";"None"
"7189";"1739";"2";"Menpan RB: Reformasi Birokrasi Ubah Zona Nyaman Pemerintahan Jadi Berkelas Dunia";"None"
"7190";"1740";"2";"Tinggalkan Diesel, PLTMG Flores Akan Gunakan Gas Mulai April 2019";"None"
"7191";"1741";"2";"Geger Dugaan Kerja Paksa, Berapa Sebenarnya Gaji di Taiwan?";"None"
"7192";"1742";"2";"Soal Aturan Ojek Online, Go-Jek Tunggu Undangan Pemerintah";"None"
"7193";"1743";"2";"Pengenaan Tarif Bagasi Lion Air Group Belum Dapat Persetujuan Kemenhub";"None"
"7194";"1744";"2";"Ini Garis Besar yang Ada dalam Aturan Ojek Online Menurut Kemenhub";"None"
"7195";"1745";"2";"Menhub Cek Kebijakan Lion Air Group yang Kenakan Tarif untuk Bagasi";"None"
"7196";"1746";"2";"Menhub: Aturan Ojek Online Mencakup Kepastian Pendapatan Pengemudi";"None"
"7197";"1747";"2";"Riset Buktikan, Millenial Adalah Perencana Keuangan Terbaik";"None"
"7198";"1748";"2";"Cerita Mantan Mahasiswa Indonesia di Taiwan Kaget Mendengar Isu Kerja Paksa";"None"
"7199";"1749";"2";"Hambat Serapan Beras, Pemerintah Perlu Evaluasi Penerapan HPP";"None"
"7200";"1750";"2";"Gubernur The Fed Tidak Akan Mundur Meski Didesak Trump";"None"
"7201";"1751";"2";"Harga BBM Nonsubsidi Turun, Ini Daftarnya";"None"
"7202";"1752";"2";"Tujuh Fakta atas Opini PKS soal Ekonomi Indonesia";"None"
"7203";"1753";"2";"Bagaimana Aturan Kerja Mahasiswa Indonesia di Taiwan?";"None"
"7204";"1754";"2";"Dengan Pembangkit Listrik Tenaga Gas, PLN Bisa Hemat Ongkos Produksi";"None"
"7205";"1755";"2";"Reaktivasi Jalur KA Banjar-Pangandaran, Ini Kata Menhub";"None"
"7206";"1756";"2";"Wings Air Buka Rute Baru dari Bandara Kertajati ke Yogyakarta";"None"
"7207";"1757";"2";"Perusahaan Logistik Ini Tawarkan Pengiriman dalam Hitungan Menit";"None"
"7208";"1758";"2";"Kemenhub Usulkan Ada Bus Trans Java, Ini Komentar Organda";"None"
"7209";"1759";"2";"\"Start-up\" Ini Ingin Gencarkan Arisan \"Online\"";"None"
"7210";"1760";"2";"8 Rahasia Sukses Bos-bos Besar di Indonesia";"None"
"7211";"1761";"2";"Ini Beda Laki-laki dan Perempuan Milenial Saat Cari Kerja";"None"
"7212";"1762";"2";"Kisah Lea Jeans di Tangan Generasi Kedua";"None"
"7213";"1763";"2";"Tips agar Bisa Jawab Pertanyaan saat Wawancara Kerja";"None"
"7214";"1764";"2";"Cumi, Startup Besutan Christian Sugiono yang Terinspirasi Mainan Anaknya";"None"
"7215";"1765";"2";"Termahal Sedunia, Seekor Ikan Tuna Terjual Rp 44,9 Miliar";"None"
"7216";"1766";"2";"Pekerjaan Apa yang Membuat Anda Bahagia? Cek Ini";"None"
"7217";"1767";"2";"Berita Populer Sepekan: Lion Air Cabut Layanan Bagasi Gratis hingga Harga Pertamax Cs Turun";"None"
"7218";"1768";"2";"Penghargaan Bisnis Berkelanjutan Libatkan 60 Perusahaan";"None"
"7219";"1769";"2";"Ini 5 Daerah dengan Pertumbuhan Transaksi Tertinggi di Go-Food";"None"
"7220";"1770";"2";"Kemenhub Akan Temui Organda Bahas Bus Trans Java";"None"
"7221";"1771";"2";"Pemerintah Buka Keran Impor Jagung 30.000 Ton";"None"
"7222";"1772";"2";"BI Akan Awasi Transaksi e-Commerce Antarnegara";"None"
"7223";"1773";"2";"8 Kapal di Lintas Merak-Bakaheuni Masih di Bawah 5.000 GT";"None"
"7224";"1774";"2";"Sri Mulyani Anggap Kritikan Bank Dunia  soal Infrastruktur sebagai Masukan yang Baik";"None"
"7225";"1775";"2";"Staf Khusus Darmin Nasution Pegang Kendali BP Batam di Masa Transisi";"None"
"7226";"1776";"2";"Jadi Favorit, Paket Ayam Nyaris Dipesan 10 Juta Kali di Go-Food";"None"
"7227";"1777";"2";"Kemenhub Tunda Pemberlakuan Kewajiban Kapal Minimal 5.000 GT di Merak-Bakaheuni";"None"
"7228";"1778";"2";"Himbara, Pertamina, dan Telkom Godok Sistem Pembayaran dengan QR Code";"None"
"7229";"1779";"2";"Gubernur BI Lantik 8 Pejabat Baru";"None"
"7230";"1780";"2";"Data Terintegrasi, Arus Devisa Hasil Ekspor Bisa Dipantau secara \"Real Time\"";"None"
"7231";"1781";"2";"Kapal Buatan China Akan Layani Penyeberangan Merak-Bakauheni";"None"
"7232";"1782";"2";"Bank Mandiri Gencarkan Bisnis di Segmen Menengah";"None"
"7233";"1783";"2";"Kemenhub Targetkan Aturan Ojek Online Bisa Terbit Maret 2019";"None"
"7234";"1784";"2";"Buka Kantor Cabang, BPH Migas Minta Tambahan Anggaran";"None"
"7235";"1785";"2";"Bhinneka Targetkan Nilai Transaksinya Tumbuh 40 Persen di 2019";"None"
"7236";"1786";"2";"Jaringan Gas Kota Pasuruan Bisa Dimanfaatkan 6.314 Rumah Tangga";"None"
"7237";"1787";"2";"Perketat Pengawasan, BPH Migas Ingin Punya Kantor Cabang";"None"
"7238";"1788";"2";"Polri Ungkap Kasus Fintech Ilegal yang Lakukan Pengancaman";"None"
"7239";"1789";"2";"Manfaatkan B20, Pemerintah Hemat Rp 28,4 Triliun";"None"
"7240";"1790";"2";"Jelang IPO, Saham Perusahaan Pengolahan Daging Sapi KIBIF \"Oversubscribed\"";"None"
"7241";"1791";"2";"Menaker: 58 Persen Angkatan Kerja Indonesia Lulusan SD dan SMP";"None"
"7242";"1792";"2";"Sri Mulyani Ungkap Rencana Kim Pasca-Mundur dari Presiden Bank Dunia";"None"
"7243";"1793";"2";"Berusia 43 Tahun, Ini Capaian Inalum Pada 2018";"None"
"7244";"1794";"2";"Cerita Bos INKA Tembus Pasar Asia Selatan dan Bersaing dengan China";"None"
"7245";"1795";"2";"Kopiko dan Choki-Choki, Merek RI yang Kuasai Pasar Hingga ke Afrika";"None"
"7246";"1796";"2";"Catat, 5 Hal yang Bisa Dihemat saat Liburan ke Luar Negeri";"None"
"7247";"1797";"2";"Imbas Tsunami Selat Sunda, 248 Gardu Listrik PLN Rusak";"None"
"7248";"1798";"2";"Aturan Kredit Pajak Luar Negeri Direvisi, Ini Poin-poinnya";"None"
"7249";"1799";"2";"Untuk Grasberg, Inalum Kucurkan Investasi hingga 1,4 Miliar Dollar AS";"None"
"7250";"1800";"2";"Menhub: Progres Pembangunan Pelabuhan Patimban Sesuai Target";"None"
"7251";"1801";"2";"Survei BI: Penjualan Eceran November 2018 Meningkat";"None"
"7252";"1802";"2";"Aturan E-Commerce Ditargetkan Rampung Bulan Ini";"None"
"7253";"1803";"2";"Izin Ekspor Freeport Habis Pertengahan Februari 2019";"None"
"7254";"1804";"2";"Kemenhub: Pelabuhan Patimban Akan Beroperasi Terbatas pada Akhir 2019";"None"
"7255";"1805";"2";"Citilink Ikut Lion Air Hapus Layanan Bagasi Gratis?";"None"
"7256";"1806";"2";"Bangun Hangar Baru, GMF Siapkan Belanja Modal 50 Juta Dollar AS";"None"
"7257";"1807";"2";"BCA Gandeng Shopee untuk Gunakan OneKlik";"None"
"7258";"1808";"2";"Dirut Inalum: Kita Dapat 1 Miliar Dollar AS Per Tahun dari Freeport Setelah 2023";"None"
"7259";"1809";"2";"Kemenhub Gandeng Pemprov Jabar Promosikan Bandara Kertajati";"None"
"7260";"1810";"2";"Pemerintah Janjikan Insentif bagi Fintech yang Masuk Daerah 3T";"None"
"7261";"1811";"2";"INFOGRAFIK: Daftar Biaya Bagasi Lion Air Berdasarkan Simulasi";"None"
"7262";"1812";"2";"Bagasi Pesawat Berbayar, Ini Kata Kementerian Pariwisata";"None"
"7263";"1813";"2";"Kapan Indonesia Bebas Mafia Tanah?";"None"
"7264";"1814";"2";"LG Ingin Kuasai Pasar AC Inverter Indonesia";"None"
"7265";"1815";"2";"Bulog: Insya Allah Enggak Ada Gaduh-gaduh Data Pangan Tahun Ini...";"None"
"7266";"1816";"2";"Konsumsi Listrik Indonesia Masih Kalah dengan Malaysia";"None"
"7267";"1817";"2";"Go-Jek Resmi Mengaspal di Jayapura";"None"
"7268";"1818";"2";"Naik 4 Kali Lipat, Misi Dagang Kemendag  2018 Tembus Rp 209 Triliun";"None"
"7269";"1819";"2";"Perjanjian Dagang Selama 2018 Bisa Dongkrak Ekspor 1,9 Miliar Dollar AS";"None"
